-0.194156,0.147028,0.319954,
-0.000264357,0.624072,-0.585214,
-0.00703983,0.750606,0.0769965,
0.14091,0.0731215,-0.219737,
0.00677455,0.550864,0.529097,
-0.00184348,0.446484,-0.228743,
0.0753609,0.347174,0.154151,
-0.167596,0.106684,-0.326026,
-0.00143523,0.772239,-0.242615,
0.137208,0.0579988,0.0715196,
-0.090967,0.535598,0.272396,
0.144859,0.584336,-0.050332,
-0.0699399,0.30943,-0.403607,
-0.112999,0.522457,0.0237623,
0.080894,0.62229,-0.369602,
-0.116737,0.322964,0.210713,
0.0892698,0.558024,0.153165,
0.0774484,0.281479,-0.243442,
-0.118326,0.699724,-0.079206,
0.0407523,0.407971,-0.042718,
-0.0864793,0.618007,-0.272886,
-0.0747205,0.406772,0.525872,
0.0874243,0.162528,0.192959,
-0.00224119,0.840484,-0.0837382,
0.1062,0.594436,-0.223829,
0.0219767,0.551856,0.379569,
-0.0444683,0.40876,0.120242,
-0.072308,0.628274,0.1339,
0.108639,0.700651,-0.148432,
-0.00397747,0.663682,-0.455375,
-0.0658762,0.469317,-0.333627,
0.017765,0.45447,0.205536,
-0.11229,0.21653,-0.322212,
-0.134803,0.270874,0.324274,
-0.079135,0.47937,0.471516,
-0.125369,0.588274,-0.156936,
0.100439,0.67341,0.045868,
-0.099427,0.464053,-0.119649,
0.110732,0.496334,0.0337663,
0.117099,0.480581,-0.110647,
0.0473685,0.492538,-0.316368,
0.0870699,0.160139,-0.195745,
-0.083884,0.696686,-0.207538,
0.0739772,0.680394,-0.29566,
-0.106821,0.495215,0.148377,
-0.0271394,0.700566,-0.361581,
-0.00606912,0.596411,0.216711,
-0.0642275,0.604376,0.492121,
-0.0522039,0.572263,-0.405119,
0.0512604,0.773632,-0.0176736,
-0.0795347,0.109876,-0.29272,
-0.023684,0.477614,0.344431,
0.0660375,0.381952,-0.230461,
-0.0916436,0.368738,-0.331143,
0.0729472,0.0713477,-0.156213,
0.0693504,0.251343,0.236015,
-0.109645,0.679794,0.027378,
0.0986695,0.453046,0.149803,
-0.0615109,0.416523,-0.000146294,
0.0929533,0.131353,0.0916352,
0.00337153,0.676728,0.153841,
-0.0885024,0.521295,-0.242844,
-0.00573453,0.460488,0.462313,
0.0511027,0.401442,0.0756858,
-0.0035073,0.557339,-0.310096,
-0.0755697,0.574902,0.368286,
-0.0528385,0.768285,0.0104895,
-0.050485,0.779447,-0.133236,
0.0594818,0.50968,-0.220109,
0.0160165,0.423634,-0.144359,
-0.0504343,0.492901,0.536197,
-0.109084,0.34416,0.295202,
0.122008,0.0889883,0.150158,
0.0367912,0.786521,-0.171226,
-0.140094,0.59977,-0.019313,
-0.0501179,0.631296,0.52559,
0.116982,0.583889,0.0427145,
0.0178498,0.515033,0.280604,
-0.124708,0.134861,0.319902,
-0.114587,0.358018,0.114302,
0.063786,0.646007,0.122923,
0.0442078,0.57765,0.482564,
-0.144585,0.164699,-0.27795,
0.137318,0.63969,-0.134278,
-0.0667893,0.460431,0.237314,
-0.0876784,0.434369,-0.269285,
0.019092,0.681548,-0.390243,
-0.130976,0.526194,-0.0717427,
0.0199635,0.432551,0.133685,
-0.0798553,0.557014,0.192338,
-0.110947,0.439019,0.0545784,
0.00019313,0.429137,-0.277056,
0.122296,0.492443,-0.0401855,
-0.118195,0.590083,0.047908,
-0.0371375,0.412257,-0.10477,
-0.0710812,0.541826,0.514057,
-0.0672997,0.41606,0.498241,
0.0506683,0.539597,-0.376127,
-0.00587756,0.838707,-0.155873,
0.130893,0.555485,-0.153875,
0.0848778,0.619041,-0.29134,
-0.0702346,0.676728,-0.293383,
-0.0118581,0.491772,-0.27446,
-0.0586092,0.439086,0.154776,
0.131192,0.0740224,-0.165715,
0.0691201,0.510799,0.211101,
-0.159543,0.202672,0.33571,
0.151073,0.112749,0.110535,
-0.0786098,0.639521,-0.367309,
0.136626,0.658253,-0.029328,
-0.0935172,0.282898,-0.353846,
-0.11908,0.140753,-0.325168,
-0.20352,0.108382,0.276186,
0.0794083,0.267279,0.165281,
0.0724841,0.0864749,-0.22322,
-0.0240569,0.56518,0.287077,
0.0220641,0.73484,-0.30541,
-0.000992,0.649842,-0.529678,
-0.0101982,0.641366,-0.381803,
-0.090501,0.543183,-0.33146,
-0.124244,0.667714,-0.140868,
-0.137352,0.0841842,-0.2792,
0.0624476,0.348407,-0.275686,
-0.0108255,0.419709,0.0172445,
-0.084822,0.480855,-0.180069,
0.0526647,0.601839,0.515285,
0.0874478,0.695641,-0.226006,
0.0539799,0.568092,-0.241097,
0.003322,0.794084,0.00911711,
0.0833571,0.0796582,0.0658141,
0.0492729,0.437777,-0.273709,
-0.071168,0.690375,0.082321,
0.074875,0.756296,-0.079729,
-0.039378,0.756828,-0.220355,
-0.101871,0.608865,-0.216725,
0.0747093,0.22221,-0.22417,
-0.125508,0.449229,0.1161,
-0.11147,0.532823,0.0852794,
0.0925901,0.101113,-0.173379,
-0.107465,0.465229,-0.0463644,
-0.0748001,0.36888,-0.374031,
-0.0601092,0.503799,0.373449,
-0.0902432,0.491073,0.294178,
-0.168929,0.15981,0.281984,
-0.169815,0.0909295,0.324746,
-0.0231346,0.622477,0.182971,
-0.0929875,0.380519,0.154506,
0.0122632,0.513366,0.397825,
0.0729673,0.422577,-0.08264,
0.0968031,0.376646,0.1195,
-0.0136641,0.461684,0.275943,
0.000151718,0.6011,0.515739,
-0.0856194,0.557603,0.427578,
0.0642804,0.421394,-0.00299279,
0.026074,0.696966,0.118568,
0.00971093,0.494015,0.501907,
0.0206427,0.618062,0.178415,
-0.0597977,0.774779,-0.0443477,
-0.120868,0.298795,0.280977,
0.116491,0.481778,0.106666,
-0.075232,0.495533,0.200504,
-0.0324627,0.730692,-0.284883,
-0.00465138,0.598341,0.399083,
-0.0474872,0.550055,-0.282594,
0.117445,0.668096,-0.177102,
-0.0453424,0.421914,0.54514,
0.0524294,0.616035,-0.410796,
-0.0766042,0.442773,0.517128,
0.13521,0.528281,-0.094789,
0.0741808,0.233347,0.19453,
-0.0731282,0.435638,-0.332524,
-0.101261,0.701461,-0.159147,
0.0119319,0.814268,-0.0330613,
-0.0552907,0.513998,-0.367306,
0.0807641,0.360299,0.0809661,
0.0536487,0.301317,-0.230175,
0.0662021,0.669843,-0.360111,
-0.0141185,0.673064,-0.397424,
0.0468277,0.459961,0.17912,
0.0941901,0.0817323,0.0983458,
-0.136403,0.663683,-0.0353675,
-0.0813414,0.400293,0.0538035,
0.03303,0.548533,-0.263284,
-0.108355,0.355499,0.234276,
0.0263213,0.816058,-0.105374,
0.0648405,0.404936,0.138058,
0.0114717,0.534073,0.334668,
0.037476,0.448528,-0.217,
-0.0175508,0.402724,-0.0627853,
0.0651695,0.55764,0.20189,
0.064984,0.312021,0.18246,
0.0933585,0.122603,0.129332,
-0.0249645,0.800216,-0.0164366,
0.0467262,0.763782,0.019212,
0.0340263,0.549195,0.42825,
-0.090465,0.487045,-0.316368,
0.112912,0.705602,-0.062396,
-0.0710091,0.388516,0.0925343,
0.140017,0.614597,-0.0135858,
0.0277757,0.517921,0.495253,
-0.0161637,0.445762,-0.18886,
0.109431,0.545655,0.0989194,
-0.124178,0.528465,-0.123824,
-0.0438109,0.634815,-0.40519,
-0.0525241,0.622196,0.500127,
0.101663,0.497175,0.154786,
-0.138487,0.59235,-0.10606,
-0.0096316,0.702207,0.135548,
-0.0281432,0.431091,0.480553,
0.0204015,0.814104,-0.172225,
0.058955,0.723874,-0.25287,
0.0964875,0.0682834,-0.210375,
-0.0915542,0.571073,0.149897,
0.0274002,0.595893,-0.349887,
-0.056343,0.743902,0.046177,
0.0201285,0.428881,0.0957612,
-0.0508549,0.56809,0.245175,
-0.0710912,0.311847,-0.35947,
0.0545759,0.398418,-0.273742,
-0.048842,0.67414,0.125682,
0.0407078,0.766646,-0.202224,
-0.114043,0.176108,-0.289879,
-0.0570718,0.52518,0.532047,
-0.156411,0.151403,0.34494,
-0.0724453,0.463434,-0.251445,
-0.0857084,0.539016,0.307924,
0.077987,0.562732,-0.346586,
-0.0760732,0.567181,-0.249487,
-0.0328919,0.591581,-0.345585,
0.115199,0.4696,0.0840869,
-0.0990712,0.0991373,-0.278172,
0.0344763,0.583345,0.460757,
-0.0792931,0.404538,0.136917,
0.113404,0.0812643,0.0685832,
-0.0689804,0.51363,0.510549,
0.0978055,0.512428,-0.199555,
0.0205372,0.71178,-0.353377,
-0.143881,0.233171,0.322847,
0.141143,0.643919,-0.0720105,
-0.131254,0.311282,0.306923,
-0.101317,0.245256,-0.343137,
0.0144233,0.477624,-0.255376,
-0.0560671,0.493727,-0.347705,
-0.107452,0.536026,-0.179062,
0.078605,0.733339,-0.168041,
0.0534679,0.577216,-0.401335,
-0.060879,0.452678,-0.169856,
0.10234,0.408266,0.0791172,
0.103298,0.113077,-0.219714,
0.127532,0.114074,0.134567,
0.0527512,0.698559,-0.323324,
-0.0649576,0.708707,-0.258624,
0.0219259,0.40627,-0.0965023,
-0.0162007,0.576161,0.332942,
-0.0459312,0.788764,-0.093316,
-0.106641,0.457396,0.149658,
0.0486371,0.416379,0.0208616,
-0.157181,0.14979,-0.308266,
0.065754,0.449587,-0.165527,
-0.060843,0.446429,-0.304934,
0.114099,0.540424,0.0332801,
-0.0262121,0.810595,-0.168149,
-0.188765,0.144318,0.268805,
0.0662361,0.298751,-0.287904,
0.134305,0.566246,-0.010387,
0.072834,0.71043,0.054769,
0.106108,0.705318,-0.001366,
0.0673497,0.599039,0.156138,
-0.0919362,0.442427,-0.0787566,
-0.120919,0.696941,-0.032631,
-0.169335,0.177164,0.310397,
-0.061964,0.678586,-0.34895,
-0.10903,0.584849,0.083328,
-0.0373062,0.458722,0.194365,
-0.0934667,0.544008,-0.259409,
0.127345,0.631333,-0.180584,
0.073938,0.751495,-0.126024,
-0.104632,0.461827,0.0237824,
0.083642,0.432409,-0.0456268,
0.0722069,0.112272,-0.196365,
0.0817928,0.61981,-0.258963,
-0.0970378,0.651726,-0.23032,
-0.115715,0.47718,0.0866983,
0.124118,0.0721168,0.119537,
-0.0851062,0.271812,-0.379738,
0.0370662,0.540644,-0.227178,
-0.077843,0.749016,-0.11375,
-0.0293716,0.400932,0.514917,
-0.048601,0.610068,0.514592,
0.0976815,0.477512,-0.161906,
0.0417394,0.589991,0.500504,
-0.0765061,0.402062,-0.351296,
-0.0194013,0.433875,0.125787,
-0.00985033,0.566289,0.260616,
0.124682,0.109476,-0.193059,
-0.0954941,0.490901,0.267398,
-0.0225528,0.443332,0.161833,
-0.0040446,0.845216,-0.120622,
0.00328103,0.497717,0.303178,
-0.0918062,0.334993,-0.357255,
0.0271955,0.475933,0.249588,
0.062685,0.487458,-0.283039,
-0.086842,0.608061,-0.355081,
-0.118042,0.336936,0.164686,
0.092675,0.678988,-0.255803,
-0.169208,0.106932,0.300605,
-0.0693538,0.447023,0.483513,
-0.073259,0.740372,-0.16337,
-0.0985369,0.404677,-0.298271,
-0.121097,0.395588,0.144742,
0.050975,0.537989,0.232868,
0.0509531,0.349757,-0.240116,
0.0398993,0.650024,0.143984,
-0.0546077,0.441851,0.548097,
0.108919,0.623874,0.060851,
-0.0836335,0.594467,-0.255696,
0.03002,0.569623,-0.308112,
-0.0938635,0.638145,0.088669,
-0.0240744,0.619042,0.477485,
0.0380416,0.463723,-0.289273,
-0.0758931,0.595189,0.445217,
0.138439,0.535083,-0.058492,
0.0663338,0.257889,-0.231349,
-0.0910638,0.134585,-0.319064,
-0.102089,0.307973,0.296251,
0.0373125,0.398747,-0.234339,
-0.055514,0.430458,-0.128471,
-0.124144,0.51218,-0.03028,
0.0524267,0.51141,-0.344108,
-0.0615539,0.605269,0.401408,
0.044896,0.27909,-0.251796,
-0.0535453,0.699409,-0.302056,
-0.03888,0.664289,-0.391991,
-0.141849,0.577919,-0.067515,
-0.109252,0.494449,0.0502997,
-0.053134,0.390671,0.524579,
-0.0378143,0.463409,0.292043,
-0.134236,0.634228,0.00107933,
-0.118287,0.637672,-0.176652,
0.0587078,0.369039,0.129039,
-0.0336691,0.421659,0.0760396,
-0.0114324,0.734052,-0.320295,
0.0574405,0.078698,-0.195036,
-0.0988856,0.304593,-0.373261,
-0.0764406,0.568591,-0.386203,
-0.0599396,0.537487,-0.254201,
0.0924198,0.245262,0.202168,
-0.0718916,0.471318,0.182165,
0.0435589,0.40801,0.111892,
0.00456109,0.755839,-0.273155,
0.0832075,0.322772,0.12507,
-0.0557288,0.593726,0.188908,
-0.156494,0.121998,-0.289049,
-0.112801,0.30979,0.247904,
-0.143676,0.126702,-0.332237,
-0.0738434,0.498924,0.345338,
0.0798848,0.213576,0.218304,
-0.00787177,0.447786,-0.268443,
-0.143835,0.151299,0.296426,
0.0840778,0.649551,-0.284779,
0.0655133,0.54935,-0.236926,
-0.101097,0.475277,-0.255744,
0.114351,0.464214,-0.0683601,
-0.0815144,0.648251,-0.285141,
-0.00215802,0.66601,-0.425106,
-0.0179918,0.773924,0.0376517,
0.095164,0.556002,-0.222303,
0.163116,0.083925,0.0908897,
-0.196174,0.105097,0.302398,
-0.0683406,0.599477,0.161965,
-0.121219,0.407721,0.0937627,
-0.0489438,0.413158,0.0379981,
-0.081864,0.748798,-0.016569,
-0.0272537,0.614776,-0.374342,
-0.133592,0.555327,-0.0268625,
0.0673865,0.258756,-0.266877,
0.081317,0.580502,-0.312055,
-0.0628615,0.345664,-0.354717,
0.139994,0.565915,-0.103402,
0.101591,0.586016,0.0993175,
-0.038501,0.572217,0.530027,
-0.11558,0.628664,0.048031,
-0.0580394,0.608673,-0.411818,
-0.000624932,0.521878,-0.287915,
-0.0506764,0.49826,0.430764,
0.0875323,0.0974772,0.129851,
-0.00206312,0.636015,-0.558921,
0.0823189,0.192187,-0.196441,
-0.05655,0.418655,-0.0518953,
0.0869815,0.53023,0.183704,
-0.168822,0.117314,0.33531,
0.125591,0.67585,-0.134536,
-0.00493243,0.798714,-0.209125,
-0.0949569,0.523935,0.176472,
-0.0815109,0.549838,0.486477,
-0.0280905,0.436235,0.545341,
0.103983,0.0667095,-0.167056,
0.038245,0.594826,0.191965,
0.100453,0.135603,-0.177697,
-0.0699259,0.566832,0.326467,
-0.110045,0.496665,-0.144088,
0.121421,0.665965,0.012771,
-0.187438,0.17355,0.331895,
0.0119798,0.656757,-0.392868,
-0.118081,0.690987,-0.119205,
0.0713018,0.436867,-0.130965,
-0.158511,0.0768535,-0.292744,
0.001831,0.647995,0.171182,
-0.095777,0.736265,-0.048143,
-0.131069,0.191838,-0.30361,
-0.00330211,0.660554,-0.488264,
0.0558063,0.434293,0.149048,
0.0835694,0.429551,0.0289844,
-0.118602,0.0965851,-0.297888,
-0.0877983,0.422916,0.028132,
-0.0474293,0.591405,0.349654,
0.00171361,0.490526,0.348672,
-0.0156325,0.408918,-0.0225732,
-0.0265038,0.820303,-0.132375,
0.0598827,0.280022,0.207937,
0.0358168,0.421381,0.0533795,
0.0141623,0.444091,-0.187244,
-0.109544,0.36897,0.191425,
-0.00754262,0.484815,0.528503,
0.0434738,0.649164,-0.400834,
-0.144575,0.633061,-0.049575,
0.085904,0.644718,0.089833,
0.112172,0.0840982,-0.23438,
0.0749989,0.10628,0.067801,
0.0309722,0.48133,-0.221046,
0.0976828,0.166238,0.170645,
0.0127264,0.491611,-0.27546,
0.0187487,0.821729,-0.0658702,
0.0800781,0.640444,-0.331884,
-0.0711098,0.555269,0.278428,
0.0741626,0.305033,0.152952,
-0.0421373,0.571796,-0.317316,
0.106572,0.657623,-0.215632,
-0.0151221,0.479313,-0.252192,
0.0191265,0.831238,-0.138882,
0.114426,0.515351,0.0829505,
-0.00574853,0.491658,0.428431,
0.138769,0.594856,-0.139198,
0.0568925,0.479881,0.205572,
0.0727167,0.592619,-0.24705,
0.0151542,0.445844,0.167712,
-0.129573,0.344895,0.279052,
-0.0185406,0.495136,0.377059,
0.0545548,0.707655,-0.293829,
0.00661842,0.539533,0.289616,
-0.021047,0.653371,0.167303,
-0.0777552,0.49161,-0.234167,
-0.0928255,0.449732,-0.314919,
0.0725837,0.32348,-0.241386,
-0.0266677,0.815913,-0.0656205,
0.0643442,0.423029,-0.224112,
-0.141724,0.165128,0.32841,
0.0340415,0.744663,0.061681,
-0.0762644,0.533753,0.391096,
-0.0670764,0.33803,-0.407865,
-0.0813501,0.525035,0.209498,
-0.0777277,0.508873,-0.352868,
-0.0703657,0.393603,-0.307043,
0.0073002,0.726062,0.106908,
-0.0873253,0.438737,-0.0234953,
0.0129339,0.510413,0.523958,
0.0138803,0.441265,-0.258009,
-0.08074,0.516337,0.43372,
-0.0818915,0.634366,-0.323284,
0.0240282,0.61905,-0.381403,
0.124165,0.568272,-0.187044,
0.046122,0.78535,-0.0513465,
-0.042126,0.721267,0.087685,
-0.142698,0.0977026,0.335168,
0.0527796,0.779068,-0.107954,
0.147575,0.0647706,-0.18241,
-0.00190933,0.451661,0.241153,
0.0649596,0.470578,-0.223673,
0.102645,0.458258,0.0241332,
0.056728,0.233845,0.213229,
-0.135125,0.654991,-0.102344,
0.0866382,0.200249,0.19201,
-0.0141046,0.430281,0.508094,
-0.0534853,0.613392,0.46837,
0.120642,0.503577,-0.135211,
-0.112941,0.177012,-0.321436,
0.114354,0.434545,0.11809,
0.0126359,0.605647,0.464541,
-0.0560591,0.536616,-0.386574,
0.123149,0.127273,0.102202,
-0.122394,0.49443,-0.0701517,
-0.132409,0.267617,0.30007,
-0.110001,0.138902,-0.285559,
0.0672105,0.407714,0.0436929,
-0.131617,0.623308,-0.145537,
0.00537957,0.767251,0.0513369,
-0.0893236,0.679768,-0.231393,
0.043032,0.323517,-0.256052,
0.0823479,0.473898,0.181458,
0.101225,0.12517,0.167247,
